CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
15901,3,372,16,350.0,117.0,101,1.28,3,0,0.0
15903,8,2409,9,5126.0,641.0,46,3.8,8,1,0.13
15904,1,84,8,165.0,165.0,30,0.0,1,0,0.0
15906,8,538,19,1522.0,190.0,114,1.55,8,1,0.13
15907,3,477,3,882.0,294.0,174,0.92,3,0,0.0
15909,1,98,173,192.0,192.0,7,0.0,1,0,0.0
15910,8,1013,0,1229.0,154.0,215,1.18,8,0,0.0
15912,2,185,178,265.0,133.0,19,3.0,2,0,0.0
15916,10,747,16,1466.0,147.0,125,2.24,10,5,0.5
15917,1,42,247,123.0,123.0,12,0.0,1,0,0.0
15918,2,153,190,334.0,167.0,33,2.05,2,0,0.0
15919,2,385,19,526.0,263.0,103,2.88,2,0,0.0
15920,3,94,154,164.0,55.0,52,0.0,3,0,0.0
15921,1,162,172,323.0,323.0,24,0.0,1,0,0.0
15922,2,136,372,364.0,182.0,11,0.0,2,1,0.5
15923,1,122,372,127.0,127.0,21,0.0,1,0,0.0
15925,1,93,194,207.0,207.0,12,0.0,1,0,0.0
15930,1,139,67,427.0,427.0,21,0.0,1,0,0.0
15932,11,2311,4,2462.0,224.0,93,2.39,11,4,0.36
15933,3,885,21,1107.0,369.0,63,0.88,3,0,0.0
15935,1,114,239,108.0,108.0,11,0.0,1,0,0.0
15937,1,73,64,145.0,145.0,7,0.0,1,0,0.0
15938,5,240,112,405.0,81.0,13,12.29,5,0,0.0
15939,15,4724,89,6087.0,406.0,27,3.15,15,1,0.07
15940,1,4,311,36.0,36.0,1,0.0,1,0,0.0
15942,1,232,133,337.0,337.0,14,0.0,1,0,0.0
15944,1,50,276,325.0,325.0,6,0.0,1,0,0.0
15945,1,52,365,181.0,181.0,2,0.0,1,0,0.0
15947,1,898,82,1708.0,1708.0,29,0.0,1,0,0.0
15948,2,567,8,955.0,478.0,51,0.59,2,0,0.0
15949,2,284,16,365.0,183.0,12,3.0,2,0,0.0
15950,5,712,1,1684.0,337.0,86,3.51,5,5,1.0
15951,3,306,1,670.0,223.0,36,6.74,3,2,0.67
15952,4,391,33,782.0,196.0,65,2.29,4,0,0.0
15953,10,884,15,1632.0,163.0,65,3.47,10,5,0.5
15955,16,2124,24,4390.0,274.0,137,1.87,16,2,0.13
15957,1,211,31,429.0,429.0,40,0.0,1,0,0.0
15958,1,33,74,104.0,104.0,7,0.0,1,0,0.0
15963,2,298,19,471.0,236.0,26,0.93,2,0,0.0
15965,4,434,17,809.0,202.0,88,3.17,4,0,0.0
15967,2,205,23,398.0,199.0,73,3.73,2,0,0.0
15969,4,120,2,583.0,146.0,20,9.05,4,1,0.25
15970,1,116,303,314.0,314.0,11,0.0,1,0,0.0
15971,12,1716,17,4195.0,350.0,9,8.79,12,0,0.0
15973,3,87,235,100.0,33.0,4,26.0,3,2,0.67
15974,8,2256,39,3430.0,429.0,141,1.39,8,1,0.13
15975,1,243,84,371.0,371.0,24,0.0,1,0,0.0
15976,2,275,165,428.0,214.0,83,0.57,2,0,0.0
15977,2,1016,17,1055.0,528.0,48,0.33,2,0,0.0
15978,1,888,77,1099.0,1099.0,49,0.0,1,0,0.0
15980,3,1560,88,2399.0,800.0,40,3.93,3,0,0.0
15981,8,1866,24,3408.0,426.0,53,2.96,8,0,0.0
15983,4,886,22,1465.0,366.0,82,3.15,4,0,0.0
15984,11,1805,2,2760.0,251.0,217,1.38,11,5,0.45
15985,3,836,123,1037.0,346.0,29,3.05,3,1,0.33
15986,1,268,30,168.0,168.0,14,0.0,1,0,0.0
15987,7,1533,12,1433.0,205.0,110,2.79,7,0,0.0
15988,1,180,19,157.0,157.0,26,0.0,1,0,0.0
15990,2,443,44,792.0,396.0,52,4.76,2,0,0.0
15992,1,17,3,42.0,42.0,3,0.0,1,0,0.0
15993,10,2022,8,2728.0,273.0,335,0.06,10,8,0.8
15994,1,173,54,414.0,414.0,31,0.0,1,0,0.0
15996,7,378,88,1017.0,145.0,103,2.18,7,1,0.14
15998,6,2028,36,3074.0,512.0,373,0.64,6,3,0.5
16000,3,5110,2,12394.0,4131.0,9,0.0,3,0,0.0
16003,5,1185,29,2735.0,547.0,82,3.22,5,0,0.0
16005,4,280,12,579.0,145.0,173,1.29,4,0,0.0
16006,1,84,211,101.0,101.0,8,0.0,1,0,0.0
16007,4,1388,47,1694.0,424.0,221,0.44,4,0,0.0
16008,3,323,23,479.0,160.0,29,5.63,3,0,0.0
16009,4,366,22,972.0,243.0,68,1.69,4,0,0.0
16010,3,202,245,392.0,131.0,62,1.47,3,0,0.0
16011,16,2035,8,3353.0,210.0,99,1.68,16,0,0.0
16012,3,799,35,1415.0,472.0,87,1.28,3,0,0.0
16013,52,13942,3,33453.0,643.0,32,2.37,52,10,0.19
16014,4,253,35,623.0,156.0,122,1.82,4,3,0.75
16015,4,903,3,689.0,172.0,145,0.24,4,2,0.5
16016,10,600,3,1440.0,144.0,156,1.6,10,2,0.2
16017,1,102,47,212.0,212.0,26,0.0,1,0,0.0
16018,2,190,39,409.0,205.0,26,5.22,2,0,0.0
16019,10,1649,1,3450.0,345.0,133,2.18,10,5,0.5
16020,3,487,16,851.0,284.0,42,1.07,3,0,0.0
16022,1,255,260,603.0,603.0,68,0.0,1,0,0.0
16023,3,358,46,720.0,240.0,90,2.2,3,0,0.0
16024,1,377,12,246.0,246.0,60,0.0,1,0,0.0
16025,1,338,29,440.0,440.0,28,0.0,1,0,0.0
16026,1,243,43,236.0,236.0,30,0.0,1,0,0.0
16027,6,1147,91,935.0,156.0,11,13.87,6,0,0.0
16029,66,33687,38,60370.0,915.0,43,1.22,66,20,0.3
16030,1,283,309,331.0,331.0,28,0.0,1,0,0.0
16031,2,421,92,548.0,274.0,91,1.59,2,0,0.0
16033,27,3506,5,8690.0,322.0,539,0.31,27,15,0.56
16034,3,242,196,438.0,146.0,18,6.48,3,0,0.0
16036,2,716,87,759.0,380.0,55,3.26,2,0,0.0
16037,3,428,269,855.0,285.0,37,2.32,3,0,0.0
16038,4,241,7,454.0,114.0,24,7.11,4,2,0.5
16040,3,684,65,1314.0,438.0,57,3.16,3,0,0.0
16041,3,1584,30,3166.0,1055.0,6,22.0,3,0,0.0
16042,7,733,22,1128.0,161.0,68,4.77,7,4,0.57
16043,4,503,37,774.0,194.0,30,7.34,4,0,0.0
16045,4,897,119,1341.0,335.0,71,2.06,4,0,0.0
16048,3,143,85,244.0,81.0,9,35.88,3,1,0.33
16049,3,763,40,1075.0,358.0,248,0.11,3,0,0.0
16050,1,278,173,138.0,138.0,10,0.0,1,0,0.0
16052,1,282,54,362.0,362.0,34,0.0,1,0,0.0
16053,2,1793,32,1512.0,756.0,81,1.07,2,0,0.0
16054,1,380,145,784.0,784.0,70,0.0,1,0,0.0
16055,1,22,220,135.0,135.0,8,0.0,1,0,0.0
16056,1,345,45,651.0,651.0,66,0.0,1,0,0.0
16057,10,833,4,2140.0,214.0,109,2.09,10,13,1.3
16059,6,641,65,1453.0,242.0,126,1.69,6,0,0.0
16061,1,-1,269,-30.0,-30.0,1,0.0,1,1,1.0
16062,4,800,9,1154.0,289.0,50,5.6,4,0,0.0
16063,1,262,260,335.0,335.0,23,0.0,1,0,0.0
16065,1,228,365,367.0,367.0,71,0.0,1,0,0.0
16066,5,935,16,1521.0,304.0,77,1.06,5,0,0.0
16070,2,457,22,852.0,426.0,32,0.28,2,0,0.0
16071,1,180,44,326.0,326.0,21,0.0,1,0,0.0
16072,1,140,288,584.0,584.0,23,0.0,1,0,0.0
16073,2,37,291,94.0,47.0,1,5.0,2,1,0.5
16076,11,1363,3,2174.0,198.0,71,1.55,11,2,0.18
16078,1,16,283,79.0,79.0,1,0.0,1,0,0.0
16079,3,864,16,1352.0,451.0,18,1.15,3,0,0.0
16080,3,104,81,177.0,59.0,10,19.2,3,1,0.33
16081,5,1473,56,2799.0,560.0,175,1.39,5,0,0.0
16083,2,908,100,1318.0,659.0,31,8.63,2,0,0.0
16084,1,216,299,436.0,436.0,38,0.0,1,0,0.0
16085,5,636,23,982.0,196.0,123,1.78,5,0,0.0
16086,6,510,59,1119.0,187.0,24,7.82,6,1,0.17
16091,2,154,154,315.0,158.0,16,2.53,2,0,0.0
16092,5,602,98,779.0,156.0,37,2.94,5,2,0.4
16093,1,20,106,17.0,17.0,1,0.0,1,0,0.0
16094,6,633,11,1042.0,174.0,48,4.91,6,4,0.67
16096,1,155,264,321.0,321.0,12,0.0,1,0,0.0
16097,1,87,240,185.0,185.0,10,0.0,1,0,0.0
16098,7,613,87,2006.0,287.0,34,4.27,7,0,0.0
16099,3,434,50,732.0,244.0,29,4.61,3,0,0.0
16101,3,738,9,1246.0,415.0,76,0.74,3,7,2.33
16102,3,942,42,1842.0,614.0,41,1.52,3,0,0.0
16103,6,558,7,1430.0,238.0,30,4.77,6,0,0.0
16104,1,122,61,298.0,298.0,28,0.0,1,0,0.0
16105,1,330,248,337.0,337.0,13,0.0,1,0,0.0
16106,1,74,65,108.0,108.0,6,0.0,1,0,0.0
16107,7,1176,17,3204.0,458.0,16,5.4,7,0,0.0
16108,2,599,84,816.0,408.0,48,0.0,2,1,0.5
16109,2,612,218,612.0,306.0,18,5.24,2,0,0.0
16110,3,720,45,1321.0,440.0,283,0.78,3,0,0.0
16112,4,574,143,196.0,49.0,15,12.87,4,0,0.0
16113,1,176,183,161.0,161.0,30,0.0,1,0,0.0
16114,1,43,170,136.0,136.0,8,0.0,1,0,0.0
16115,8,994,9,1661.0,208.0,169,1.0,8,0,0.0
16116,2,246,205,593.0,297.0,34,0.15,2,1,0.5
16117,1,130,189,232.0,232.0,30,0.0,1,0,0.0
16119,2,240,8,423.0,212.0,14,4.27,2,0,0.0
16120,5,866,59,1294.0,259.0,26,0.0,5,2,0.4
16121,2,576,57,855.0,428.0,170,0.78,2,0,0.0
16122,4,1128,73,684.0,171.0,26,7.86,4,0,0.0
16123,1,170,51,308.0,308.0,16,0.0,1,0,0.0
16124,2,41,316,187.0,94.0,11,0.07,2,5,2.5
16125,1,124,367,289.0,289.0,13,0.0,1,0,0.0
16126,4,2125,29,6288.0,1572.0,57,2.29,4,0,0.0
16127,1,323,39,656.0,656.0,40,0.0,1,0,0.0
16128,5,988,17,1880.0,376.0,76,2.99,5,0,0.0
16131,6,1802,51,3507.0,585.0,55,2.42,6,0,0.0
16133,46,8737,3,14306.0,311.0,220,0.81,46,26,0.57
16134,3,357,21,604.0,201.0,34,9.11,3,3,1.0
16135,1,209,262,518.0,518.0,21,0.0,1,0,0.0
16136,3,440,59,709.0,236.0,35,6.03,3,0,0.0
16138,1,-1,368,-8.0,-8.0,1,0.0,1,1,1.0
16139,3,330,18,635.0,212.0,25,6.23,3,0,0.0
16140,3,728,52,708.0,236.0,32,9.06,3,1,0.33
16141,1,238,88,620.0,620.0,30,0.0,1,0,0.0
16142,1,422,249,535.0,535.0,37,0.0,1,0,0.0
16143,7,917,3,2420.0,346.0,75,3.1,7,1,0.14
16144,1,16,246,175.0,175.0,1,0.0,1,0,0.0
16145,18,3072,8,3742.0,208.0,134,1.46,18,13,0.72
16146,3,427,157,734.0,245.0,26,2.64,3,0,0.0
16147,1,246,133,375.0,375.0,22,0.0,1,0,0.0
16148,1,72,296,76.0,76.0,1,0.0,1,0,0.0
16149,2,308,4,281.0,141.0,18,8.06,2,0,0.0
16150,10,1004,38,1906.0,191.0,91,2.44,10,19,1.9
16152,1,642,268,1829.0,1829.0,29,0.0,1,0,0.0
16153,5,1073,49,1824.0,365.0,78,3.45,5,0,0.0
16156,13,1236,8,3002.0,231.0,108,2.19,13,8,0.62
16157,4,344,15,644.0,161.0,12,3.11,4,1,0.25
16159,1,236,281,348.0,348.0,14,0.0,1,0,0.0
16160,4,1153,64,1009.0,252.0,20,0.95,4,2,0.5
16161,25,2522,1,5310.0,212.0,291,0.72,25,27,1.08
16162,1,4,252,37.0,37.0,2,0.0,1,0,0.0
16163,3,92,225,442.0,147.0,5,23.17,3,1,0.33
16164,4,432,17,803.0,201.0,27,0.74,4,1,0.25
16168,28,1888,10,3771.0,135.0,57,3.55,28,1,0.04
16169,4,1325,8,1823.0,456.0,71,0.8,4,0,0.0
16170,7,1766,50,1880.0,269.0,106,1.53,7,2,0.29
16171,1,24,59,73.0,73.0,3,0.0,1,0,0.0
16172,5,787,95,1140.0,228.0,52,2.12,5,0,0.0
16173,7,571,15,1407.0,201.0,70,0.93,7,3,0.43
16174,3,651,126,1010.0,337.0,19,1.09,3,0,0.0
16175,4,533,94,1038.0,260.0,45,2.53,4,0,0.0
16177,1,95,50,332.0,332.0,15,0.0,1,0,0.0
16178,1,94,138,198.0,198.0,8,0.0,1,0,0.0
16179,1,99,60,216.0,216.0,11,0.0,1,0,0.0
16180,10,5853,100,10217.0,1022.0,92,0.85,10,14,1.4
16181,1,152,73,306.0,306.0,11,0.0,1,0,0.0
16182,4,3791,72,6618.0,1655.0,17,8.19,4,0,0.0
16183,1,113,67,339.0,339.0,15,0.0,1,0,0.0
16184,7,560,64,1156.0,165.0,26,3.22,7,1,0.14
16185,2,260,16,529.0,265.0,31,7.17,2,0,0.0
16186,13,3008,22,3992.0,307.0,87,1.58,13,1,0.08
16187,17,5004,31,6841.0,402.0,160,0.83,17,2,0.12
16188,4,782,44,982.0,246.0,65,2.98,4,0,0.0
16189,2,134,15,215.0,108.0,9,6.9,2,0,0.0
16190,1,88,40,215.0,215.0,6,0.0,1,0,0.0
16191,24,3204,2,4917.0,205.0,66,2.34,24,16,0.67
16193,1,219,236,314.0,314.0,19,0.0,1,0,0.0
16198,1,128,75,401.0,401.0,14,0.0,1,0,0.0
16200,2,516,4,1069.0,535.0,149,0.93,2,0,0.0
16201,5,1267,3,1822.0,364.0,74,0.92,5,4,0.8
16202,1,191,360,365.0,365.0,18,0.0,1,0,0.0
16203,5,261,58,589.0,118.0,27,8.89,5,1,0.2
16204,1,218,23,384.0,384.0,45,0.0,1,0,0.0
16205,4,512,30,751.0,188.0,72,1.56,4,0,0.0
16206,4,272,54,537.0,134.0,52,4.35,4,0,0.0
16207,1,140,25,394.0,394.0,19,0.0,1,0,0.0
16208,2,333,44,664.0,332.0,61,3.75,2,0,0.0
16209,5,1178,88,2248.0,450.0,36,3.55,5,0,0.0
16210,17,7558,1,21076.0,1240.0,73,3.01,17,0,0.0
16211,2,153,81,543.0,272.0,23,0.3,2,1,0.5
16212,3,241,19,681.0,227.0,40,6.26,3,2,0.67
16213,1,48,78,159.0,159.0,6,0.0,1,0,0.0
16214,3,420,170,1063.0,354.0,36,2.28,3,0,0.0
16215,1,104,80,242.0,242.0,14,0.0,1,0,0.0
16216,1,254,267,915.0,915.0,37,0.0,1,0,0.0
16217,3,77,235,266.0,89.0,13,2.71,3,3,1.0
16218,8,2077,29,3055.0,382.0,56,3.83,8,6,0.75
16221,3,714,36,861.0,287.0,90,3.51,3,0,0.0
16222,1,325,318,774.0,774.0,120,0.0,1,0,0.0
16224,4,1116,57,1295.0,324.0,90,2.01,4,0,0.0
16225,5,493,44,1096.0,219.0,109,1.73,5,0,0.0
16226,3,192,203,255.0,85.0,6,4.43,3,0,0.0
16227,2,88,219,308.0,154.0,6,1.0,2,1,0.5
16229,2,318,87,1011.0,506.0,46,2.72,2,0,0.0
16230,2,365,189,542.0,271.0,32,0.88,2,0,0.0
16232,5,547,32,983.0,197.0,24,4.86,5,1,0.2
16233,5,165,71,422.0,84.0,22,12.21,5,3,0.6
16235,5,327,40,848.0,170.0,41,6.3,5,2,0.4
16236,1,184,78,432.0,432.0,20,0.0,1,0,0.0
16239,3,218,56,373.0,124.0,18,6.6,3,2,0.67
16240,5,1634,8,3694.0,739.0,127,0.48,5,7,1.4
16241,13,1443,9,2590.0,199.0,347,0.54,13,0,0.0
16242,8,1968,8,3575.0,447.0,184,0.91,8,1,0.13
16243,2,110,33,409.0,205.0,49,0.42,2,0,0.0
16244,2,855,211,1523.0,762.0,88,1.78,2,0,0.0
16245,5,1008,23,1352.0,270.0,80,2.51,5,3,0.6
16247,1,182,170,115.0,115.0,16,0.0,1,0,0.0
16248,1,78,61,153.0,153.0,7,0.0,1,0,0.0
16249,5,950,52,1800.0,360.0,67,2.71,5,0,0.0
16250,2,208,261,389.0,195.0,22,4.87,2,0,0.0
16252,1,-158,366,-295.0,-295.0,21,0.0,1,21,21.0
16253,2,3233,66,3684.0,1842.0,114,1.54,2,0,0.0
16255,10,1760,16,2609.0,261.0,146,1.26,10,4,0.4
16256,2,577,257,733.0,367.0,13,0.62,2,1,0.5
16257,1,1,176,22.0,22.0,1,0.0,1,0,0.0
16258,5,2994,45,5204.0,1041.0,111,1.28,5,0,0.0
16260,1,311,50,1035.0,1035.0,18,0.0,1,0,0.0
16261,4,301,17,729.0,182.0,98,1.92,4,0,0.0
16262,1,-5,360,-32.0,-32.0,3,0.0,1,3,3.0
16265,11,2625,9,5323.0,484.0,163,1.37,11,2,0.18
16266,7,398,73,862.0,123.0,44,2.17,7,0,0.0
16268,2,532,71,618.0,309.0,44,0.0,2,0,0.0
16270,1,688,353,1141.0,1141.0,54,0.0,1,0,0.0
16271,5,1022,15,1384.0,277.0,89,2.64,5,1,0.2
16272,1,224,116,412.0,412.0,25,0.0,1,0,0.0
16274,1,151,373,332.0,332.0,63,0.0,1,0,0.0
16275,1,336,196,560.0,560.0,33,0.0,1,0,0.0
16276,1,420,176,811.0,811.0,6,0.0,1,0,0.0
16278,3,109,23,538.0,179.0,23,3.17,3,2,0.67
16279,4,1044,21,1490.0,373.0,104,2.91,4,2,0.5
16281,1,934,72,2062.0,2062.0,17,0.0,1,0,0.0
16282,1,114,339,168.0,168.0,11,0.0,1,0,0.0
16283,7,1220,5,1530.0,219.0,116,1.2,7,2,0.29
16284,2,535,31,813.0,407.0,87,0.19,2,0,0.0
16287,1,298,169,143.0,143.0,8,0.0,1,0,0.0
16292,2,188,117,281.0,141.0,17,0.22,2,2,1.0
16293,12,978,8,2237.0,186.0,102,2.97,12,2,0.17
16295,4,841,9,1329.0,332.0,70,0.69,4,0,0.0
16297,3,181,249,279.0,93.0,20,0.86,3,2,0.67
16298,3,198,22,598.0,199.0,22,6.27,3,0,0.0
16302,2,134,107,213.0,107.0,11,1.64,2,1,0.5
16303,4,2621,25,5306.0,1327.0,119,1.84,4,5,1.25
16305,1,256,138,361.0,361.0,22,0.0,1,0,0.0
16306,9,471,213,602.0,67.0,36,3.53,9,3,0.33
16308,4,8000,37,2560.0,640.0,1,74.0,4,0,0.0
16309,3,465,91,687.0,229.0,39,3.44,3,2,0.67
16311,2,394,17,616.0,308.0,35,0.86,2,0,0.0
16313,2,165,3,274.0,137.0,16,3.07,2,0,0.0
16315,1,75,330,226.0,226.0,14,0.0,1,0,0.0
16316,12,1466,64,2756.0,230.0,121,1.87,12,5,0.42
16317,3,890,119,1342.0,447.0,64,2.6,3,0,0.0
16318,1,199,35,328.0,328.0,19,0.0,1,0,0.0
16319,1,72,217,404.0,404.0,3,0.0,1,0,0.0
16320,2,732,172,1038.0,519.0,56,0.73,2,0,0.0
16321,7,78,72,231.0,33.0,7,16.67,7,4,0.57
16322,2,231,1,327.0,164.0,28,0.97,2,0,0.0
16323,1,50,196,208.0,208.0,1,0.0,1,0,0.0
16324,3,270,128,409.0,136.0,100,0.44,3,0,0.0
16325,5,164,44,511.0,102.0,14,10.53,5,2,0.4
16326,15,662,5,3014.0,201.0,158,1.08,15,1,0.07
16327,6,2524,14,3790.0,632.0,141,1.12,6,0,0.0
16330,4,145,17,242.0,61.0,39,2.35,4,2,0.5
16332,8,789,28,1573.0,197.0,125,1.8,8,1,0.13
16333,22,32184,7,26627.0,1210.0,9,6.7,22,0,0.0
16337,1,87,36,151.0,151.0,10,0.0,1,0,0.0
16338,1,94,157,215.0,215.0,11,0.0,1,0,0.0
16339,1,21,284,94.0,94.0,17,0.0,1,0,0.0
16340,1,486,107,534.0,534.0,124,0.0,1,0,0.0
16341,6,1388,24,1959.0,327.0,60,2.1,6,7,1.17
16342,4,157,75,322.0,81.0,10,7.36,4,0,0.0
16343,2,175,16,329.0,165.0,29,0.0,2,0,0.0
16344,1,18,158,101.0,101.0,1,0.0,1,0,0.0
16345,1,288,44,565.0,565.0,35,0.0,1,0,0.0
16347,2,341,11,847.0,424.0,61,0.3,2,0,0.0
16348,7,799,32,1413.0,202.0,156,0.93,7,0,0.0
16349,1,9,290,54.0,54.0,9,0.0,1,0,0.0
16350,5,542,21,1100.0,220.0,41,5.8,5,3,0.6
16351,1,90,332,154.0,154.0,8,0.0,1,0,0.0
16352,2,300,17,494.0,247.0,28,0.74,2,0,0.0
16353,23,2006,3,6676.0,290.0,51,3.84,23,0,0.0
16354,2,150,63,396.0,198.0,38,0.24,2,0,0.0
16356,4,92,197,210.0,53.0,20,2.52,4,1,0.25
16357,3,246,33,659.0,220.0,31,5.42,3,0,0.0
16358,5,1301,1,2025.0,405.0,82,1.65,5,1,0.2
16359,12,1154,7,1460.0,122.0,39,4.67,12,4,0.33
16360,8,2094,4,3350.0,419.0,365,0.12,8,9,1.13
16361,4,418,9,891.0,223.0,87,0.59,4,0,0.0
16362,9,314,32,627.0,70.0,58,0.66,9,9,1.0
16363,1,52,53,109.0,109.0,5,0.0,1,0,0.0
16364,2,279,11,706.0,353.0,48,2.45,2,0,0.0
16365,9,504,17,1540.0,171.0,45,6.9,9,0,0.0
16366,1,256,18,327.0,327.0,18,0.0,1,0,0.0
16367,2,643,37,801.0,401.0,123,2.58,2,0,0.0
16368,2,251,2,480.0,240.0,58,0.37,2,0,0.0
16369,3,1026,18,1543.0,514.0,90,1.56,3,0,0.0
16370,4,640,82,1302.0,326.0,143,0.65,4,0,0.0
16372,2,158,33,356.0,178.0,86,0.0,2,0,0.0
16374,2,236,66,459.0,230.0,100,1.83,2,0,0.0
16376,3,686,8,965.0,322.0,104,0.06,3,3,1.0
16377,1,1500,267,676.0,676.0,5,0.0,1,0,0.0
16378,3,267,247,363.0,121.0,22,2.82,3,0,0.0
16379,5,1408,4,2132.0,426.0,87,0.68,5,1,0.2
16380,1,1428,61,1743.0,1743.0,28,0.0,1,0,0.0
16383,2,467,74,644.0,322.0,80,1.99,2,0,0.0
16384,2,260,89,585.0,293.0,33,5.44,2,0,0.0
16385,3,258,60,555.0,185.0,52,5.45,3,0,0.0
16386,2,205,28,303.0,152.0,76,2.81,2,0,0.0
16387,1,44,322,94.0,94.0,4,0.0,1,0,0.0
16389,5,1229,53,1347.0,269.0,32,6.91,5,1,0.2
16392,1,201,269,218.0,218.0,41,0.0,1,0,0.0
16393,20,1526,2,2936.0,147.0,121,1.02,20,28,1.4
16394,9,2317,50,1412.0,157.0,61,2.38,9,17,1.89
16395,5,1472,60,1482.0,296.0,150,1.31,5,0,0.0
16398,4,745,144,1631.0,408.0,75,1.26,4,4,1.0
16399,2,245,19,406.0,203.0,67,3.09,2,0,0.0
16400,1,172,94,304.0,304.0,28,0.0,1,0,0.0
16401,19,3859,1,4063.0,214.0,67,1.63,19,11,0.58
16402,2,146,264,293.0,147.0,55,1.86,2,0,0.0
16403,2,103,302,161.0,81.0,10,0.71,2,5,2.5
16404,1,157,70,443.0,443.0,23,0.0,1,0,0.0
16405,2,187,302,167.0,84.0,3,1.75,2,0,0.0
16406,1,116,18,154.0,154.0,54,0.0,1,0,0.0
16407,10,1093,12,2080.0,208.0,99,1.77,10,0,0.0
16409,5,1304,36,2023.0,405.0,145,1.21,5,0,0.0
16411,2,131,19,212.0,106.0,41,8.12,2,0,0.0
16412,1,63,53,136.0,136.0,25,0.0,1,0,0.0
16413,1,148,56,262.0,262.0,30,0.0,1,0,0.0
16414,2,27,21,126.0,63.0,5,43.0,2,0,0.0
16415,1,178,44,200.0,200.0,45,0.0,1,0,0.0
16416,4,656,26,1031.0,258.0,59,0.39,4,1,0.25
16418,3,280,44,631.0,210.0,76,1.93,3,0,0.0
16419,7,427,112,946.0,135.0,36,3.94,7,1,0.14
16422,60,33584,17,34311.0,572.0,70,0.85,60,9,0.15
16423,1,230,24,346.0,346.0,18,0.0,1,0,0.0
16424,2,82,191,83.0,42.0,6,29.0,2,1,0.5
16425,1,199,302,303.0,303.0,21,0.0,1,0,0.0
16426,10,1215,2,1864.0,186.0,211,0.77,10,0,0.0
16427,2,156,263,241.0,121.0,8,2.63,2,0,0.0
16428,1,-1,81,-3.0,-3.0,1,0.0,1,1,1.0
16429,1,9,106,285.0,285.0,2,0.0,1,0,0.0
16430,1,103,57,301.0,301.0,6,0.0,1,0,0.0
16431,3,442,213,623.0,208.0,51,1.12,3,0,0.0
16432,1,276,64,287.0,287.0,8,0.0,1,0,0.0
16433,1,106,28,184.0,184.0,17,0.0,1,0,0.0
16434,7,760,29,1512.0,216.0,88,2.51,7,0,0.0
16438,5,463,5,798.0,160.0,74,0.56,5,0,0.0
16440,5,2018,7,3641.0,728.0,186,0.73,5,0,0.0
16441,2,173,67,381.0,191.0,22,9.74,2,0,0.0
16442,3,443,1,609.0,203.0,161,2.11,3,0,0.0
16444,5,406,46,646.0,129.0,69,2.57,5,1,0.2
16445,1,111,33,231.0,231.0,62,0.0,1,0,0.0
16446,3,2,0,3.0,1.0,3,68.0,3,1,0.33
16447,1,221,135,256.0,256.0,34,0.0,1,0,0.0
16448,1,76,198,183.0,183.0,19,0.0,1,0,0.0
16449,3,359,190,675.0,225.0,40,2.12,3,3,1.0
16450,1,200,149,312.0,312.0,11,0.0,1,0,0.0
16451,1,120,87,267.0,267.0,14,0.0,1,0,0.0
16454,1,2,64,6.0,6.0,1,0.0,1,0,0.0
16455,7,988,63,1841.0,263.0,69,3.12,7,0,0.0
16456,5,1147,99,2158.0,432.0,80,2.5,5,0,0.0
16457,1,140,218,208.0,208.0,9,0.0,1,0,0.0
16458,18,2154,2,3483.0,194.0,52,1.74,18,0,0.0
16460,3,876,28,811.0,270.0,128,0.4,3,0,0.0
16461,1,48,177,143.0,143.0,31,0.0,1,0,0.0
16462,4,12,64,102.0,26.0,1,72.67,4,1,0.25
16463,7,1135,21,1384.0,198.0,74,2.15,7,3,0.43
16464,3,952,19,1299.0,433.0,152,0.53,3,0,0.0
16466,7,785,33,1596.0,228.0,103,1.77,7,0,0.0
16468,1,31,74,75.0,75.0,2,0.0,1,0,0.0
16469,4,260,23,625.0,156.0,148,1.31,4,0,0.0
16470,5,521,51,748.0,150.0,120,1.87,5,1,0.2
16471,1,141,274,224.0,224.0,13,0.0,1,0,0.0
16473,4,195,164,315.0,79.0,18,9.5,4,1,0.25
16474,11,882,7,1750.0,159.0,236,0.39,11,8,0.73
16475,4,319,88,544.0,136.0,23,6.81,4,0,0.0
16477,7,1415,63,2494.0,356.0,111,2.1,7,0,0.0
16478,3,224,25,331.0,110.0,15,2.44,3,0,0.0
16479,2,102,10,301.0,151.0,35,0.0,2,0,0.0
16480,1,455,75,769.0,769.0,51,0.0,1,0,0.0
16482,1,346,15,221.0,221.0,18,0.0,1,0,0.0
16483,1,44,192,139.0,139.0,19,0.0,1,0,0.0
16484,3,193,173,364.0,121.0,24,0.67,3,1,0.33
16485,1,235,77,364.0,364.0,41,0.0,1,0,0.0
16488,4,724,33,492.0,123.0,28,3.8,4,2,0.5
16491,1,478,46,732.0,732.0,39,0.0,1,0,0.0
16493,6,1113,72,1330.0,222.0,40,4.18,6,6,1.0
16494,1,675,296,827.0,827.0,47,0.0,1,0,0.0
16495,3,328,3,648.0,216.0,78,3.13,3,0,0.0
16496,4,1091,8,1562.0,391.0,92,3.2,4,2,0.5
16497,6,1396,49,2966.0,494.0,128,2.09,6,0,0.0
16498,3,42,161,86.0,29.0,15,0.0,3,1,0.33
16499,5,122,360,319.0,64.0,20,0.14,5,3,0.6
